batch_id,product_id,thickness,length,chemical_composition,tensile_strength
BATCH-1,PROD-1-71,9.973188468754607,19.95116466783363,0.983890128951278,49.324202567392604
BATCH-1,PROD-1-72,9.952156615976172,19.98068003494962,0.9887383459964953,51.992241099076345
BATCH-1,PROD-1-73,10.085868915896336,19.999055696741596,0.976951269974119,50.11009233930833
BATCH-1,PROD-1-74,9.983936396903731,19.94314392356665,1.0097165449831726,48.74342167744562
BATCH-1,PROD-1-75,10.040605189452235,19.946622979760395,0.9198868820726375,50.460737705751725
BATCH-1,PROD-1-76,10.04197757439501,19.97152923682877,1.0124583760623906,49.68531850294615
BATCH-1,PROD-1-77,10.059477083003882,19.950062888246475,1.0508460549025562,52.61534294872806
BATCH-1,PROD-1-78,9.97174324382229,20.02606553935513,0.9996617042367381,49.61635397735937
BATCH-1,PROD-1-79,10.00581923894405,19.93507809501446,0.9597061515291996,51.277258920626934
BATCH-1,PROD-1-80,9.968244424156897,19.949821640078575,1.013385204925946,47.097585717254255
BATCH-1,PROD-1-81,10.013858937401361,19.96063092841233,0.9428444315728309,47.6243186323337
BATCH-1,PROD-1-82,10.079866813451344,19.998380176354697,0.9717819633542,50.15165724788064
BATCH-1,PROD-1-83,9.972324037896136,19.94616014406895,1.052656588897691,49.71114944005207
BATCH-1,PROD-1-84,9.977955735916705,20.000370219900216,,46.88055676667359
BATCH-1,PROD-1-85,10.050240656572706,20.01264450122303,0.9441754570725993,50.327805029108035
BATCH-1,PROD-1-86,10.020638806831428,20.018152815636448,1.0787452884203526,50.78576087584218
BATCH-1,PROD-1-87,10.002700843926615,19.946584209265072,0.9959309713931604,52.339914426964455
BATCH-1,PROD-1-88,9.96626784645539,19.925981350968428,1.0076420058912225,50.48383857708007
BATCH-1,PROD-1-89,9.962156786617768,19.984175735717418,0.9930591934674531,51.84990525443605
BATCH-1,PROD-1-90,9.865339890340639,19.981100145011837,0.9933314166358519,48.069506430310305
BATCH-1,PROD-1-91,9.967852259409623,20.034841912426586,0.8741107396241222,49.45861352267781
BATCH-1,PROD-1-92,10.060840936641627,20.022515249451246,0.9536978044845931,52.45241564086092
BATCH-1,PROD-1-93,10.003896108058145,20.039685818713814,1.117424696217045,48.84119539784838
BATCH-1,PROD-1-94,10.049667966084778,20.051942508789338,1.0471452190867594,47.030820031263744
BATCH-1,PROD-1-95,10.047115941198477,19.966552885220878,1.0131001105393151,51.06711937972333
BATCH-1,PROD-1-96,9.98813701205389,20.03641702650357,0.9903481541207615,49.03728285365919
BATCH-1,PROD-1-97,10.073758242580492,20.050462481976165,1.0169982108090696,49.13767304235498
BATCH-1,PROD-1-98,9.927997563240472,19.955752897675726,0.973926881362552,49.39197979103959
BATCH-1,PROD-1-99,9.976152439646983,19.99483402182795,0.9643433812175644,48.603929067381394
BATCH-1,PROD-1-100,9.907726830880776,20.008176551904192,1.0351920292363057,47.86632401045069
BATCH-1,PROD-1-101,9.990930435582722,20.037233874479085,0.9797883068033081,47.694220019928444
BATCH-1,PROD-1-102,10.029919744469456,20.024656936444142,0.990964502892762,48.11570886560973
BATCH-1,PROD-1-103,10.026394418879114,20.04889882457047,0.9615966637693121,49.57228143117034
BATCH-1,PROD-1-104,9.902904404964143,19.962425464809915,0.9696339254762926,49.840820842283
BATCH-1,PROD-1-105,9.977178784003737,20.055663391381827,1.0097331378733225,51.647085294380815
BATCH-1,PROD-1-106,9.97750015959029,20.058107796554033,1.0550977317743278,49.911158461406536
BATCH-1,PROD-1-107,9.950223808272085,19.907298488622846,0.9657313042953224,50.147260867880874
BATCH-1,PROD-1-108,9.935782856870446,19.923643631583136,0.9588080097050664,50.60779303292863
BATCH-1,PROD-1-109,9.997353791080014,19.990896009047113,0.989361727796225,48.46709911238664
BATCH-1,PROD-1-110,9.975027423375675,19.991400049066918,0.9669786991417244,52.92343426844646
BATCH-1,PROD-1-111,9.951473666203233,20.026070044657565,0.973163505770348,48.14000687262962
BATCH-1,PROD-1-112,10.009915950434392,19.957177499837087,0.962829686959086,46.27301981894822
BATCH-1,PROD-1-113,9.986061972667034,19.97939173272019,1.0404901954846182,50.25134336293074
BATCH-1,PROD-1-114,9.962207131206945,19.93847267279169,1.025849441279741,48.55080094239301
BATCH-1,PROD-1-115,10.100928819511653,19.963887911493327,0.9772391414437684,50.26924114429798
BATCH-1,PROD-1-116,9.953570021692894,20.0191215452618,1.0783587729917452,47.97671955417266
BATCH-1,PROD-1-117,9.939090763152592,19.931811782791186,0.9659586956971956,49.80414199621473
BATCH-1,PROD-1-118,10.032143392781117,20.023445222874976,0.9817603064876357,51.78633908047142
BATCH-1,PROD-1-119,10.06168850877052,20.04423489067248,1.059133207972704,52.25696404751
BATCH-1,PROD-1-120,10.062125891618095,19.9891492760488,0.9968321823303675,49.77765492595518
BATCH-1,PROD-1-121,10.018684581564838,20.02009288134635,0.8914974414966915,51.97300062794525
BATCH-1,PROD-1-122,9.925164256616931,20.104078762825377,0.9337082708348416,47.97385077134684
BATCH-1,PROD-1-123,10.027369251833454,20.03681857710116,1.0222162477562224,54.90536370231434
BATCH-1,PROD-1-124,9.990194285503417,20.05932282639498,0.9896198160998321,51.47703316929071
BATCH-1,PROD-1-125,9.98178387997298,20.02264484723062,0.9465992525891445,51.734728967898825
BATCH-1,PROD-1-126,10.02764324178489,20.04455532955702,0.9668714030057194,51.376342874763736
BATCH-1,PROD-1-127,10.001027435015816,19.97161561481934,1.0837872870727343,47.834466190348365
BATCH-1,PROD-1-128,10.026961760869716,20.01378122934817,1.0532125448040455,46.257683823700866
BATCH-1,PROD-1-129,10.038407613039464,20.006656153075834,1.0364659279492514,47.312115006416875
BATCH-1,PROD-1-130,9.996783978809376,19.994357086281504,1.0359580872007996,48.870215726181314
BATCH-1,PROD-1-131,10.00246806167965,20.078939721045547,1.0168491811133793,48.259968892983935
BATCH-1,PROD-1-132,10.008648185692937,20.037278486214717,0.9586210005229016,50.18048090144862
BATCH-1,PROD-1-133,9.930311724171911,19.995251436379686,0.9988529360842962,51.617837401777194
BATCH-1,PROD-1-134,9.929217266226134,19.97564842777083,1.001177453415836,48.60129933044473
BATCH-1,PROD-1-135,9.979029264355855,19.967965281449185,0.9824095920634819,49.512791523515865
BATCH-1,PROD-1-136,9.97256952503733,19.967080132599296,1.076122778339986,51.68805455497658
BATCH-1,PROD-1-137,9.966269805727638,19.980224375574018,1.0339730091255979,48.35281847131989
BATCH-1,PROD-1-138,9.946236813645754,20.030141374222236,1.003276555961957,51.67201244551974
BATCH-1,PROD-1-139,9.919439602630911,19.953987659036738,0.9625160031259128,48.97640593130185
BATCH-1,PROD-1-140,9.981520624797467,20.055953217058963,0.9816818602271573,50.93407593976506
BATCH-1,PROD-1-141,9.942424159569534,20.084453211921513,1.0155756207380735,51.93495738581204
BATCH-1,PROD-1-142,9.98909803424608,19.9952443436519,1.0166684662840684,47.43504828183273
BATCH-1,PROD-1-143,9.94474019574524,20.02779147974866,0.9514316243944376,48.56486934950834
BATCH-1,PROD-1-144,9.963824788693422,20.049290193066724,0.946769933178997,52.157099556459244
BATCH-1,PROD-1-145,10.008411569445116,20.028400505845905,0.9955312675690436,50.29213391714382
BATCH-1,PROD-1-146,10.075699324059409,20.013795165884055,0.9486039072046382,51.34598839247797
BATCH-1,PROD-1-147,10.021715272078804,19.974756088356244,1.006579278639422,49.46589994072011
BATCH-1,PROD-1-148,10.004515498952921,19.983453908567874,1.0301183264952738,48.55936530466013
BATCH-1,PROD-1-149,10.002815370508412,20.087739754406304,0.9144835131520268,51.593228499647886
BATCH-1,PROD-1-150,10.03069248915534,19.927832229188596,0.9406573596420963,47.62726040766846
BATCH-1,PROD-1-151,10.01436941542924,19.986966755763063,0.9853456887153572,48.76369260456299
BATCH-1,PROD-1-152,10.030318996536824,20.022986654435602,0.9839185120967613,49.421001276405924
BATCH-1,PROD-1-153,9.942831563651643,20.002524737934092,1.0826808543443591,48.32866971735431
BATCH-1,PROD-1-154,9.973370216150162,20.033874580462193,1.0651384018638774,52.07063944118296
BATCH-1,PROD-1-155,9.922446853853357,19.964475932743433,1.1301158792621255,48.95169034693041
BATCH-1,PROD-1-156,10.07123740432609,19.991891847035358,1.0023512965289632,49.25574969049712
BATCH-1,PROD-1-157,10.03324437349275,19.93711698454117,0.9674445369879704,46.51973035823112
BATCH-1,PROD-1-158,10.090063383667276,19.959776781183866,1.0014760961369844,50.014233744691644
BATCH-1,PROD-1-159,9.944433237467956,20.020845258824707,1.013699260201889,49.15781547563956
BATCH-1,PROD-1-160,9.946558167019603,19.988891059571866,1.041989275634253,50.04123109212621
BATCH-1,PROD-1-161,9.955920740768242,19.99042789431044,0.9977491405367378,47.816538317353114
BATCH-1,PROD-1-162,10.043096279631802,19.998422846205916,0.9850727558474068,52.71894812224287
BATCH-1,PROD-1-163,9.949091027753472,19.992913149883407,1.0026871344807486,47.688612431035416
BATCH-1,PROD-1-164,9.864186126549383,20.075656995878845,0.9353552540620378,51.05866089391534
BATCH-1,PROD-1-165,9.975060529131047,19.93767900141488,0.9991414397929005,48.60847386554134
BATCH-1,PROD-1-166,9.974392563562867,20.06634328321161,0.9316342984611624,51.66548332775189
BATCH-1,PROD-1-167,9.974862810020959,19.968774884400794,0.9067924453070623,51.01202592670168
BATCH-1,PROD-1-168,9.94000724506181,19.97173039873905,1.0032180679442644,47.357036480750295
BATCH-1,PROD-1-169,10.010837202290693,20.073294163835826,0.9479182417802238,52.757481535552
BATCH-1,PROD-1-170,9.96090303321142,19.974656994018286,1.0027421569174055,49.561051569575916
BATCH-1,PROD-1-171,10.027015199114365,19.981675429740672,1.0449184703837253,47.25237993174573
BATCH-1,PROD-1-172,9.929425571538669,20.04154249634875,1.028599659151115,49.00370611534896
BATCH-1,PROD-1-173,10.013147530705952,19.976059847235188,1.0005853740021546,51.418277825543804
BATCH-1,PROD-1-174,9.935196518882075,20.01399830413118,1.034859074255414,50.55098849541007
BATCH-1,PROD-1-175,9.969506387469336,19.99062814593692,0.9569707512511775,50.25285821242185
BATCH-1,PROD-1-176,10.068022381732032,20.063032239404905,,51.51304618347249
BATCH-1,PROD-1-177,9.971532906530637,19.98112887774408,1.0905697686097924,47.73435780296496
BATCH-1,PROD-1-178,10.044260438164697,19.985652843646065,1.0750109784080013,48.112356693963505
BATCH-1,PROD-1-179,10.074651873061748,20.016466261956413,1.083960477077398,50.542759196100626
BATCH-1,PROD-1-180,9.946392929171596,20.057095094703648,0.998249329059392,49.821482564383224
BATCH-1,PROD-1-181,9.98236146407692,20.00560276290191,1.026637156312024,53.13923932351184
BATCH-1,PROD-1-182,9.972282996271804,20.051230682825476,1.070509210677714,46.64198076123549
BATCH-1,PROD-1-183,10.012400718151358,19.977679348056416,0.9094513845003893,46.65497261413196
BATCH-1,PROD-1-184,10.121840457951786,19.927006401303025,1.0148949585524492,49.22186298677618
BATCH-1,PROD-1-185,10.009948142639754,19.875564682221867,1.017161444201839,50.48307000869841
BATCH-1,PROD-1-186,10.029877117502542,19.966116701813604,1.055472835704249,49.17194348255555
BATCH-1,PROD-1-187,10.00453595862448,19.975617371909948,1.0006640956515225,50.7303895140627
BATCH-1,PROD-1-188,10.076467279400452,20.009896336351567,,48.88609177854508
BATCH-1,PROD-1-189,10.029214240198588,20.031861797776223,1.0479404459777033,52.27469844907575
BATCH-1,PROD-1-190,9.990911255299332,19.99323679045769,0.9892415482594732,47.76801750674303
BATCH-1,PROD-1-191,9.987029363614953,19.982996768759172,1.017052282627993,49.49906140573383
BATCH-1,PROD-1-192,9.92331906570643,20.037001864412066,1.0619707053008818,52.147772529197475
BATCH-1,PROD-1-193,9.900971209085212,19.888274672413058,1.0501155366922652,48.43060726345513
BATCH-1,PROD-1-194,10.005283801069634,20.005461395696347,0.9808874995176464,50.758496276758926
BATCH-1,PROD-1-195,10.050005627839353,19.992466633924018,1.027116701281203,50.091509379382
BATCH-1,PROD-1-196,9.939236843382975,19.951358534109794,0.979186323216713,46.229362990461745
BATCH-1,PROD-1-197,9.927784036421826,19.924028140873993,,47.402392569534754
BATCH-1,PROD-1-198,10.025414537375202,20.033689254797437,0.9534410927659961,49.52467599085704
BATCH-1,PROD-1-199,10.038658137997691,19.95491767270799,0.9838288757011556,48.752976468469804
BATCH-1,PROD-1-200,10.05391102889541,20.01982764799274,1.0035461003021955,54.1689188288622
BATCH-1,PROD-1-201,10.028650903276173,20.04001504239159,1.0530078046786728,46.32404676327644
BATCH-1,PROD-1-202,10.132302930207329,19.98984336661048,0.9514592342519161,50.37767741524071
BATCH-1,PROD-1-203,10.000910428295295,20.026375914730533,1.0046206166220935,48.40809056548055
BATCH-1,PROD-1-204,9.975783675342006,20.064626952803803,1.045059628440063,53.97992069154384
BATCH-1,PROD-1-205,10.028481496705886,20.04530809293631,0.9617996937471657,50.536579312395055
BATCH-1,PROD-1-206,9.944116339960848,19.947456481356095,0.841270416118814,47.79785498933167
BATCH-1,PROD-1-207,9.921546999124054,20.114607351824322,1.0483317629696054,51.489588166416986
BATCH-1,PROD-1-208,9.97307912308586,19.959088401244994,0.9923701133086306,51.39967568155368
BATCH-1,PROD-1-209,10.011195515318839,20.087355951738257,0.9513937698759373,49.306547588390075
BATCH-1,PROD-1-210,9.894284869810363,19.93625845617081,0.9998252108724809,47.83734644376309
BATCH-1,PROD-1-211,10.060416243911954,20.042700545175013,1.0245298324801633,50.622252994782635
BATCH-1,PROD-1-212,10.004473270097952,20.0394468762915,1.0323753503387378,51.56378526388843
BATCH-1,PROD-1-213,10.006997105786809,19.946139950450313,1.0553207760269279,53.03088701883236
BATCH-1,PROD-1-214,10.024751413050312,19.941927604925308,1.0193334098092257,46.61053793920255
BATCH-1,PROD-1-215,9.985307941529566,20.01678458522181,1.013702526859898,52.600298932487654
BATCH-1,PROD-1-216,10.013240794884293,19.97210115846022,1.0327493549776678,51.12725307822533
BATCH-1,PROD-1-217,10.028788048048494,19.963434195316697,0.9765754366032495,49.53819698292517
BATCH-1,PROD-1-218,10.040171646589867,20.105874063853054,1.103223967290615,51.85850019822718
BATCH-1,PROD-1-219,10.091870680224488,19.99872948249249,0.9544882305069462,49.650041720427524
BATCH-1,PROD-1-220,9.94867525867137,19.9470840457217,1.0383002706817481,50.90953618134572
BATCH-1,PROD-1-221,9.921266723371158,20.06613168945048,0.923067457108195,48.41211237782109
BATCH-1,PROD-1-222,9.997513781960603,19.994760777933095,1.0000722592256268,49.86504177534946
BATCH-1,PROD-1-223,10.012454562603805,20.08997971537471,1.0065587952831014,49.79826340759399
BATCH-1,PROD-1-224,10.047958048299948,20.05909740835289,0.9780582629597192,48.733129110093714
BATCH-1,PROD-1-225,10.010838583808217,20.013019444469993,1.0309684281131168,50.355937445026306
BATCH-1,PROD-1-226,10.023461632750754,19.904274220898948,0.9891201905547491,46.033556462841105
BATCH-1,PROD-1-227,10.001211423852032,20.03757718509511,1.127004264189198,50.73819829868526
BATCH-1,PROD-1-228,10.007090011814391,20.05883175494022,0.927827998130001,51.60698736300343
BATCH-1,PROD-1-229,9.910568190904865,20.063169558880865,1.0224307426437982,52.72304985706666
BATCH-1,PROD-1-230,10.03921212917463,20.00424055213548,1.0405898310936947,50.246438508864934
BATCH-1,PROD-1-231,10.026143270992852,19.985795964671485,0.9747841389947222,47.70686052151918
BATCH-1,PROD-1-232,10.005984508910087,20.053215709895973,0.9713627074557531,50.50001662772385
BATCH-1,PROD-1-233,10.044742830591796,20.017826869939512,1.000153240271472,49.449499206231756
BATCH-1,PROD-1-234,10.130037975466745,19.99821158720011,1.023852556237934,48.38620656337736
BATCH-1,PROD-1-235,10.030845799429365,20.00865707041771,1.0549592794421023,49.43906971766004
BATCH-1,PROD-1-236,10.011852828237137,19.97090276035654,1.0360181937517399,51.64834933964773
BATCH-1,PROD-1-237,10.039945314632787,19.958632778642638,1.043530756474218,48.928466769823686
BATCH-1,PROD-1-238,9.999519425171524,20.00141716073999,0.9250122135230981,49.31821404419992
BATCH-1,PROD-1-239,9.941666779904143,20.068997587934863,0.9997810263651024,50.254786507340164
BATCH-1,PROD-1-240,9.946444287762661,20.07498408611597,1.0436717763028522,50.91289109149808
BATCH-1,PROD-1-241,10.000433259900571,19.996410246564608,0.9769950327962273,48.58021805058753
BATCH-1,PROD-1-242,10.024190999923643,20.03525466834619,0.9399531775501074,47.30604554047485
BATCH-1,PROD-1-243,10.015282960064036,20.00100492649461,1.0258263653067157,52.8272418073166
BATCH-1,PROD-1-244,9.982837352082823,19.934203942260602,1.004527982684409,48.293430872569935
BATCH-1,PROD-1-245,9.983651695182838,19.98937232233724,1.005488855868572,50.09490929750256
BATCH-1,PROD-1-246,9.995853451020393,19.91402643557004,0.9381771041428086,52.759650218438324
BATCH-1,PROD-1-247,9.998990175077852,20.15607557089804,1.0205026913029343,48.396317691075396
BATCH-1,PROD-1-248,10.024059045036541,19.999169424264554,0.9660900857931879,47.45190272567439
BATCH-1,PROD-1-249,9.97359228816476,20.076257676743936,1.0319054736556055,53.80512758751819
BATCH-1,PROD-1-250,10.01161603060895,19.98710474121939,0.9877493618464274,49.416638082187596
BATCH-1,PROD-1-251,9.961997560943066,20.054383543895824,0.896728809290057,49.23407988016139
BATCH-1,PROD-1-252,10.009930274722795,19.93223389628801,0.9980336094545645,48.262061931285764
BATCH-1,PROD-1-253,9.938896420756196,20.03009488100068,1.031165066846884,47.31087529555419
BATCH-1,PROD-1-254,9.974120136006112,19.88252240360538,1.0013934175404882,50.094859610447116
BATCH-1,PROD-1-255,10.03284323172606,19.98433462799555,0.9428413327872487,53.020119535615706
BATCH-1,PROD-1-256,10.041669519851723,20.00850795730703,,49.920224980305505
BATCH-1,PROD-1-257,10.05625810101643,19.904588170512213,0.9713344720013416,51.53295947199426
BATCH-1,PROD-1-258,9.862583645228735,19.949273803184873,1.0296104413303349,49.95838954847936
BATCH-1,PROD-1-259,10.081022838137104,19.956566531910976,0.9814575161848998,50.94602886201208
BATCH-1,PROD-1-260,9.875113187874028,20.01546434243868,0.9723092224883485,47.92266932103802
BATCH-1,PROD-1-261,9.941862856139664,19.994302887707793,0.9364778539989933,51.37078226883634
BATCH-1,PROD-1-262,9.976577247250932,19.940359697973182,0.9770717694216253,49.09560246665594
BATCH-1,PROD-1-263,10.04184665546873,19.983878566380692,0.9930626103203088,48.579331513307736
BATCH-1,PROD-1-264,10.038647255714759,19.97663823769883,1.0499068084453376,51.42800350734146
BATCH-1,PROD-1-265,10.03992984089554,20.02139460054845,0.982018297636409,49.43854786154911
BATCH-1,PROD-1-266,9.974870144013268,20.0904799385433,0.9422880446342304,48.392474142736276
BATCH-1,PROD-1-267,10.072051329793013,19.97342150665076,1.0055073766541973,49.585329233336736
BATCH-1,PROD-1-268,9.928637347468653,19.998721826405944,1.0584835892071949,47.311555656346165
BATCH-1,PROD-1-269,10.036048691580293,20.041480222349364,1.1195805816129498,48.55968897340061
BATCH-1,PROD-1-270,10.074589681393617,20.06007495242555,1.0452482053429426,50.18784112746061
BATCH-1,PROD-1-271,9.966707632095853,19.887624373229237,0.9601692698012647,50.574808566030825
BATCH-1,PROD-1-272,9.953207547003956,20.11476584835795,0.9614437723106385,51.333521341787176
BATCH-1,PROD-1-273,10.019403629820104,20.0556701891401,0.9543546725685012,50.844855178122444
BATCH-1,PROD-1-274,9.994296010391809,20.035014236808557,1.0099204030263291,52.466580332458605
BATCH-1,PROD-1-275,9.937523871516863,19.992648785323702,1.0756069733689704,46.33656883938572
BATCH-1,PROD-1-276,9.937904767702735,19.978255116534463,1.0524280881972974,48.54724694515561
BATCH-1,PROD-1-277,9.957722924484075,19.96146616836977,1.0406089810503871,48.67420166078216
BATCH-1,PROD-1-278,9.991770710759054,20.03366535333506,1.0616770190031093,51.208761647664126
BATCH-1,PROD-1-279,10.059631168339669,20.06818800832564,0.9029797504189027,49.134651799334605
BATCH-1,PROD-1-280,9.911469865840557,20.07779795828078,1.0259732705942528,51.37920541269185
BATCH-1,PROD-1-281,10.0057434765069,19.995617714077095,0.9082264528680007,48.32929616834778
BATCH-1,PROD-1-282,9.966124603163987,20.077201570964114,1.0215032533419697,51.59843640454153
BATCH-1,PROD-1-283,9.96660356648288,20.029854580414735,1.0310493563696652,46.355561290296784
BATCH-1,PROD-1-284,9.952650866196686,20.00368581958476,0.9781111535456548,52.199699776772476
BATCH-1,PROD-1-285,10.026327117025598,19.987758171396287,0.9179731087736904,49.41310534275698
BATCH-1,PROD-1-286,9.93109622119332,19.924167240076052,0.9432184695042756,49.31403765765106
BATCH-1,PROD-1-287,10.008943132257167,19.95712362810938,1.0854300648576358,49.18732893480461
BATCH-1,PROD-1-288,10.002210966512278,19.99444398057599,1.0511489139667447,50.6609730271148
BATCH-1,PROD-1-289,9.937095763593291,19.892526710102175,1.087746975013974,47.94197143976282
BATCH-1,PROD-1-290,10.050968558627414,19.946780557050552,0.958950173727407,48.80103309058649
BATCH-1,PROD-1-291,9.960587183481099,20.00468399182711,0.9736900638952791,48.43043879492737
BATCH-1,PROD-1-292,9.939122938979784,20.131177379270373,0.9730572190503475,48.930527848748284
BATCH-1,PROD-1-293,10.025102210609376,20.096896605025123,0.9954741850878343,52.69861555773062
